ID_OPERATORE;ID_RAPPORTO_LAVORATIVO;ID_GIORNO;GIORNO;ORA_INIZIO;ORA_FINE;APPUNTO_RICEVIMENTO;ID_RAPLAV_AMBULATORIO
5789;1;2;Martedi;16:00;19:00;SU APPUNTAMENTO;9636
13634;1;5;Venerdi;18:00;19:00;;25264
13634;1;4;Giovedi;11:00;13:00;;25264
13634;1;4;Giovedi;18:00;19:30;;25264
13634;1;3;Mercoledi;11:00;13:00;;25264
13634;1;3;Mercoledi;18:00;19:30;;25264
13634;1;2;Martedi;11:00;13:00;;25264
13634;1;2;Martedi;18:00;19:30;;25264
13634;1;1;Lunedi;11:00;13:00;;25264
13634;1;1;Lunedi;18:00;19:30;;25264
14893;1;4;Giovedi;18:00;20:00;;27605
14893;1;3;Mercoledi;10:30;13:00;;27605
14893;1;3;Mercoledi;17:00;19:00;;27605
14893;1;2;Martedi;10:30;13:00;;27605
5714;1;5;Venerdi;10:30;12:30;;9515
5714;1;4;Giovedi;17:30;19:30;;9515
5714;1;4;Giovedi;10:30;12:30;;9515
5714;1;3;Mercoledi;17:30;19:30;;9515
5714;1;2;Martedi;17:30;19:30;;9515
5714;1;2;Martedi;10:30;12:30;;9515
5714;1;1;Lunedi;17:30;19:30;;9515
5714;1;1;Lunedi;10:30;12:30;;9515
5744;1;5;Venerdi;17:30;19:00;;9559
5744;1;5;Venerdi;09:30;11:00;;9559
5744;1;4;Giovedi;17:30;19:00;;9559
5744;1;4;Giovedi;09:30;11:00;;9559
5744;1;3;Mercoledi;14:00;15:30;;9559
5744;1;3;Mercoledi;09:30;11:00;;9559
5744;1;2;Martedi;17:30;19:00;;9559
5744;1;2;Martedi;09:30;11:00;;9559
5744;1;1;Lunedi;17:30;19:00;;9559
5744;1;1;Lunedi;09:30;11:00;;9559
8127;1;4;Giovedi;08:00;10:00;;15281
8127;1;6;Sabato;10:00;12:00;;15280
8127;1;5;Venerdi;08:00;10:00;;15280
8127;1;3;Mercoledi;18:00;19:30;;15280
8127;1;2;Martedi;08:00;10:00;;15280
8127;1;1;Lunedi;08:00;10:00;;15280
11462;1;5;Venerdi;15:00;16:30;;21170
11462;1;5;Venerdi;17:00;20:00;;21169
11462;1;4;Giovedi;08:00;12:30;;21169
11462;1;3;Mercoledi;08:00;12:30;;21169
11462;1;2;Martedi;08:00;12:30;;21169
11462;1;1;Lunedi;08:00;12:30;;21169
5681;1;5;Venerdi;10:00;12:30;;9462
5681;1;4;Giovedi;10:00;12:30;;9462
5681;1;3;Mercoledi;14:30;17:30;;9462
5681;1;2;Martedi;10:00;12:30;;9462
5681;1;1;Lunedi;15:30;20:00;;9462
15002;1;5;Venerdi;09:30;12:30;VISITE SU APPUNTAMENTO;27828
15002;1;4;Giovedi;09:00;12:00;VISITE SU APPUNTAMENTO;27828
15002;1;3;Mercoledi;10:30;13:00;VISITE SU APPUNTAMENTO;27828
15002;1;2;Martedi;16:00;19:00;VISITE SU APPUNTAMENTO;27828
15002;1;1;Lunedi;15:00;18:30;VISITE SU APPUNTAMENTO;27828
5597;1;5;Venerdi;11:00;12:00;;9332
5597;1;4;Giovedi;16:30;17:30;;9332
5597;1;3;Mercoledi;11:00;12:00;;9332
5597;1;2;Martedi;18:00;19:00;;9332
5597;1;1;Lunedi;09:30;10:30;;9332
5597;1;5;Venerdi;09:30;10:30;;9331
5597;1;4;Giovedi;18:00;19:00;;9331
5597;1;3;Mercoledi;09:30;10:30;;9331
5597;1;2;Martedi;16:30;17:30;;9331
5597;1;1;Lunedi;11:00;12:00;;9331
5597;1;5;Venerdi;17:00;19:00;;9330
5597;1;4;Giovedi;10:00;12:00;;9330
5597;1;3;Mercoledi;17:00;19:00;;9330
5597;1;2;Martedi;10:00;12:00;;9330
5597;1;1;Lunedi;17:00;19:00;;9330
14883;1;3;Mercoledi;10:00;12:30;;27582
14883;1;2;Martedi;16:00;19:00;;27582
10521;1;1;Lunedi;15:30;16:30;;19455
13652;1;5;Venerdi;14:00;18:00;SU APPUNTAMENTO;25288
13782;1;4;Giovedi;17:30;19:00;;25529
13782;1;3;Mercoledi;09:30;11:00;;25529
13782;1;1;Lunedi;17:30;19:00;;25529
13782;1;2;Martedi;09:30;11:00;;25529
11186;1;6;Sabato;12:30;14:30;;20711
11186;1;5;Venerdi;12:30;16:00;;20711
11186;1;3;Mercoledi;12:30;16:00;;20711
11186;1;1;Lunedi;18:00;20:00;;20711
11186;1;5;Venerdi;17:00;21:00;;20710
11186;1;4;Giovedi;10:00;14:00;;20710
11186;1;3;Mercoledi;17:00;21:00;;20710
11186;1;1;Lunedi;10:00;14:00;;20710
11186;1;6;Sabato;11:00;12:30;;20709
14200;1;5;Venerdi;18:00;19:00;SU APPUNTAMENTO;26253
13622;1;5;Venerdi;18:00;19:00;;25245
13622;1;4;Giovedi;18:00;19:00;;25245
13622;1;2;Martedi;17:00;19:00;;25245
13622;1;1;Lunedi;11:00;12:30;;25245
13622;1;5;Venerdi;10:00;12:00;;25244
13622;1;2;Martedi;14:00;15:30;;25244
13622;1;1;Lunedi;18:00;19:00;;25244
13622;1;3;Mercoledi;18:45;19:30;;25243
13622;1;1;Lunedi;16:00;17:30;;25243
13622;1;5;Venerdi;15:30;17:00;;25242
13622;1;3;Mercoledi;17:00;18:30;;25242
13622;1;1;Lunedi;14:30;15:30;;25242
5622;1;5;Venerdi;16:30;19:00;;9368
5622;1;5;Venerdi;10:30;12:00;;9368
5622;1;4;Giovedi;16:30;19:00;;9368
5622;1;4;Giovedi;10:30;12:00;;9368
5622;1;3;Mercoledi;09:30;12:00;;9368
5622;1;2;Martedi;16:30;19:00;;9368
5622;1;2;Martedi;10:30;12:00;;9368
5622;1;1;Lunedi;16:30;19:00;;9368
5622;1;1;Lunedi;10:30;12:00;;9368
5679;1;5;Venerdi;11:00;13:00;;9460
5679;1;5;Venerdi;13:00;13:30;SU APPUNTAMENTO;9460
5679;1;5;Venerdi;10:30;11:00;SU APPUNTAMENTO;9460
5679;1;4;Giovedi;17:00;19:00;;9460
5679;1;4;Giovedi;19:00;19:30;SU APPUNTAMENTO;9460
5679;1;4;Giovedi;16:30;17:00;SU APPUNTAMENTO;9460
5679;1;3;Mercoledi;13:00;13:30;SU APPUNTAMENTO;9460
5679;1;2;Martedi;17:00;19:00;;9460
15667;1;5;Venerdi;13:00;16:00;;28996
15667;1;4;Giovedi;14:00;17:00;;28996
15667;1;3;Mercoledi;13:00;16:00;;28996
15667;1;2;Martedi;14:00;17:00;;28996
15667;1;1;Lunedi;13:00;16:00;;28996
10160;1;5;Venerdi;10:00;11:00;;18820
10160;1;4;Giovedi;15:00;19:00;;18820
10160;1;3;Mercoledi;12:30;15:30;;18820
10160;1;2;Martedi;16:00;19:00;;18820
10160;1;1;Lunedi;15:00;19:00;;18820
14475;1;4;Giovedi;09:00;10:00;;26799
14268;1;3;Mercoledi;16:30;18:30;;26403
14268;1;2;Martedi;09:30;10:30;;26402
14267;1;2;Martedi;17:00;19:00;;26399
14266;1;2;Martedi;15:00;17:00;;26397
10401;1;5;Venerdi;17:30;19:00;;19242
10401;1;5;Venerdi;08:00;10:00;;19242
10401;1;4;Giovedi;14:00;16:00;;19242
10401;1;3;Mercoledi;08:00;12:00;;19242
10401;1;2;Martedi;08:00;10:00;;19242
10401;1;1;Lunedi;17:30;19:00;;19242
10401;1;1;Lunedi;08:00;10:00;;19242
5678;1;5;Venerdi;09:30;11:30;;9459
5678;1;4;Giovedi;18:00;19:30;;9459
5678;1;3;Mercoledi;18:00;19:30;;9459
5678;1;2;Martedi;18:00;19:30;;9459
5678;1;1;Lunedi;09:30;11:30;;9459
5678;1;5;Venerdi;14:00;15:00;;9458
5678;1;4;Giovedi;10:30;11:30;;9458
5678;1;2;Martedi;10:30;11:30;;9458
5678;1;1;Lunedi;14:00;15:00;;9458
5613;1;5;Venerdi;15:00;19:00;;9357
5613;1;4;Giovedi;09:00;12:00;;9357
5613;1;3;Mercoledi;09:00;12:00;;9357
5613;1;2;Martedi;09:00;12:00;;9357
5613;1;1;Lunedi;15:00;19:00;;9357
14933;1;1;Lunedi;17:30;18:30;ACCESSO LIBERO;27704
11167;1;5;Venerdi;09:00;12:30;;20681
15225;1;1;Lunedi;08:00;12:30;SU APPUNTAMENTO;28173
13790;1;4;Giovedi;11:30;12:30;;25539
13790;1;6;Sabato;08:00;09:30;;25538
13790;1;5;Venerdi;11:30;12:30;;25538
13790;1;4;Giovedi;17:30;19:00;;25538
5758;1;5;Venerdi;17:00;19:00;;9578
5758;1;4;Giovedi;14:00;16:00;;9578
5758;1;3;Mercoledi;14:00;16:00;;9578
5758;1;2;Martedi;17:00;19:00;;9578
5758;1;1;Lunedi;17:00;19:00;;9578
15511;1;5;Venerdi;10:00;12:00;;28712
15511;1;4;Giovedi;10:00;12:00;;28712
15511;1;3;Mercoledi;17:00;19:00;;28712
15511;1;2;Martedi;10:00;12:00;;28712
15511;1;1;Lunedi;17:00;19:00;;28712
14995;1;3;Mercoledi;17:30;18:30;;27816
14995;1;5;Venerdi;10:30;11:30;;27815
14995;1;1;Lunedi;15:00;16:00;;27815
14995;1;5;Venerdi;16:30;19:00;;27814
14995;1;4;Giovedi;16:30;19:00;;27814
14995;1;3;Mercoledi;14:30;16:30;;27814
14995;1;2;Martedi;16:30;19:00;;27814
14995;1;1;Lunedi;17:00;19:30;;27814
12056;1;5;Venerdi;08:00;10:30;;22195
12056;1;4;Giovedi;16:00;19:00;;22195
12056;1;3;Mercoledi;08:00;10:30;;22195
12056;1;2;Martedi;16:00;19:00;;22195
12056;1;1;Lunedi;08:00;10:30;;22195
15192;1;2;Martedi;09:00;11:00;;28123
15192;1;5;Venerdi;09:00;09:45;;28122
15192;1;1;Lunedi;16:00;18:00;;28123
15192;1;3;Mercoledi;09:00;09:45;;28122
15192;1;1;Lunedi;09:00;09:45;;28122
13974;1;5;Venerdi;10:30;12:30;VISITE SU APPUNTAMENTO;25840
13974;1;4;Giovedi;11:30;12:30;VISITE SU APPUNTAMENTO;25840
13974;1;3;Mercoledi;16:00;20:00;VISITE SU APPUNTAMENTO;25840
13974;1;2;Martedi;10:00;13:00;VISITE SU APPUNTAMENTO;25840
13974;1;1;Lunedi;15:00;19:00;VISITE SU APPUNTAMENTO;25840
12335;1;2;Martedi;12:00;14:00;SU APPUNTAMENTO;22717
15209;1;5;Venerdi;11:00;13:00;SU APPUNTAMENTO;28150
15209;1;4;Giovedi;10:00;12:00;;28150
15209;1;3;Mercoledi;16:00;18:00;SU APPUNTAMENTO;28150
15209;1;2;Martedi;10:00;12:00;;28150
8475;1;4;Giovedi;09:00;12:00;DALLE 09:00 ALLE 11:00 ACCESSO SU PRENOTAZIONE;15856
9535;1;5;Venerdi;09:30;11:30;ACCESSO SU PRENOTAZIONE;17738
15713;1;2;Martedi;10:00;13:00;;29071
15713;1;4;Giovedi;10:00;13:00;;29070
15282;1;4;Giovedi;10:00;13:00;SU APPUNTAMENTO SALVO URGENZE;28272
15282;1;2;Martedi;10:00;13:00;SU APPUNTAMENTO SALVO URGENZE;28272
15282;1;3;Mercoledi;16:00;19:00;SU APPUNTAMENTO SALVO URGENZE;28272
13839;1;5;Venerdi;14:00;16:00;;25643
13341;1;3;Mercoledi;16:00;17:00;;24693
13839;1;5;Venerdi;12:30;14:00;SOLO SU APPUNTAMENTO TELEFONARE AL 0321033538;25643
5837;1;5;Venerdi;14:00;17:00;;9708
5837;1;4;Giovedi;15:00;18:00;;9708
5837;1;3;Mercoledi;09:00;12:00;;9708
5837;1;2;Martedi;15:00;18:00;;9708
5837;1;1;Lunedi;09:00;12:00;;9708
15248;1;5;Venerdi;10:00;13:00;VISITE SU APPUNTAMENTO - IDEM SOPRA;28217
15248;1;4;Giovedi;15:00;18:00;VISITE SU APPUNTAMENTO - IDEM SOPRA;28217
15248;1;3;Mercoledi;10:00;13:00;VISITE SU APPUNTAMENTO - IDEM SOPRA;28217
15248;1;2;Martedi;16:00;19:00;VISITE SU APPUNTAMENTO -IDEM SOPRA;28217
15248;1;1;Lunedi;10:00;13:00;VISITE SU APPUNTAMENTO DALLE H 8.00 ALLE 9.30 PER PATOLOGIA ACUTA/CONSIGLI AL TELEF SECONDARIO;28217
15713;1;3;Mercoledi;14:00;17:00;;29070
15281;1;5;Venerdi;13:00;15:00;ACCESSO DIRETTO;28270
14506;1;3;Mercoledi;16:00;19:00;;26865
15232;1;1;Lunedi;18:30;20:00;SU APPUNTAMENTO;28184
15232;1;1;Lunedi;16:30;18:30;;28184
15232;1;2;Martedi;12:30;14:00;SU APPUNTAMENTO;28184
15232;1;2;Martedi;11:00;12:30;;28184
15232;1;3;Mercoledi;18:30;20:00;SU APPUNTAMENTO;28184
15232;1;3;Mercoledi;16:30;18:30; ;28184
5826;1;5;Venerdi;15:00;19:00;;9692
5826;1;4;Giovedi;15:00;19:00;;9692
5826;1;3;Mercoledi;09:00;12:30;;9692
5826;1;2;Martedi;15:00;19:00;;9692
5826;1;1;Lunedi;15:00;19:00;;9692
5828;1;1;Lunedi;16:00;19:00;SU APPUNTAMENTO;9695
13364;1;2;Martedi;15:00;17:00;SOLO SU APPUNTAMENTO -TEL AL 0321.621012 DALLE H 10.00-13.00 E DALLE H 15.00-19.00;24724
13364;1;1;Lunedi;10:00;13:00;SOLO SU APPUNTAMENTO -TEL AL 0321.621012 DALLE H 10.00-13.00 E DALLE H 15.00-19.00;24724
5828;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO;9694
5824;1;5;Venerdi;16:00;18:30;SU APPUNTAMENTO;9689
14663;1;3;Mercoledi;08:00;11:00;SOLO SU APPUNTAMENTO;27172
14663;1;2;Martedi;12:30;14:00;SOLO SU APPUNTAMENTO;27172
14663;1;2;Martedi;14:00;15:00;SOLO SU APPUNTAMENTO;27172
14663;1;1;Lunedi;13:30;15:00;SOLO SU APPUNTAMENTO;27172
14663;1;1;Lunedi;08:00;10:00;SOLO SU APPUNTAMENTO;27172
15580;1;5;Venerdi;17:00;19:00;;28843
14616;1;3;Mercoledi;15:00;16:30;;27069
14035;1;1;Lunedi;15:00;19:00;SOLO SU APPUNTAMENTO;25958
14035;1;2;Martedi;09:00;13:00;SOLO SU APPUNTAMENTO;25958
14035;1;3;Mercoledi;15:00;19:00;SOLO SU APPUNTAMENTO;25958
14035;1;4;Giovedi;09:00;13:00;SOLO SU APPUNTAMENTO;25958
14035;1;5;Venerdi;10:00;13:00;SOLO SU APPUNTAMENTO;25958
15281;1;4;Giovedi;08:30;10:30;ACCESSO DIRETTO;28270
14036;1;4;Giovedi;14:30;16:00;SU APPUNTAMENTO;25960
14036;1;5;Venerdi;11:30;14:00;;25960
14036;1;3;Mercoledi;12:30;14:00;;25960
14036;1;2;Martedi;12:30;14:00;;25960
14036;1;1;Lunedi;12:00;14:00; ;25960
14532;1;1;Lunedi;11:30;13:00;SU APPUNTAMENTO;26924
14532;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO;26923
14532;1;4;Giovedi;09:00;12:00;SU APPUNTAMENTO;26923
15384;1;1;Lunedi;09:00;12:00;SU APPUNTAMENTO ;28443
15752;1;4;Giovedi;14:30;15:30;;29126
15282;1;1;Lunedi;12:00;15:00;SU APPUNTAMENTO SALVO URGENZE;28272
12335;1;1;Lunedi;15:00;17:00;SU APPUNTAMENTO;22717
14062;1;5;Venerdi;13:30;16:30;SU APPUNTAMENTO SALVO URGENZE;26001
13398;1;5;Venerdi;14:00;17:00;VISITE SU APPUNTAMENTO;24813
13398;1;4;Giovedi;09:00;12:00;VISITE SU APPUNTAMENTO;24813
13398;1;3;Mercoledi;09:00;12:00;VISITE SU APPUNTAMENTO;24813
13044;1;4;Giovedi;15:00;19:00;SU APPUNTAMENTO;24142
5851;1;4;Giovedi;09:00;12:00;;9724
11834;1;5;Venerdi;09:00;12:00;;21838
11834;1;4;Giovedi;16:00;19:00;;21838
5843;1;5;Venerdi;14:00;19:00;;9715
10828;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO;20076
10828;1;4;Giovedi;09:00;12:00;SU APPUNTAMENTO;20076
10828;1;3;Mercoledi;16:00;19:00;SU APPUNTAMENTO;20076
10828;1;2;Martedi;09:00;12:00;SU APPUNTAMENTO;20076
10828;1;1;Lunedi;16:00;19:00;SU APPUNTAMENTO;20076
11834;1;3;Mercoledi;10:00;13:00;;21838
11834;1;2;Martedi;09:00;12:00;;21838
14036;1;5;Venerdi;08:00;11:00;;25959
15174;1;5;Venerdi;10:00;12:00;;28097
15174;1;4;Giovedi;16:30;18:30;;28097
15174;1;3;Mercoledi;10:00;12:00;;28097
15174;1;2;Martedi;10:00;12:00;;28097
15174;1;1;Lunedi;15:30;17:30;;28097
5824;1;4;Giovedi;16:00;19:00;SU APPUNTAMENTO;9689
5824;1;4;Giovedi;09:30;11:30;SU APPUNTAMENTO;9689
5824;1;3;Mercoledi;09:30;12:00;SU APPUNTAMENTO;9689
5824;1;1;Lunedi;16:00;19:00;SU APPUNTAMENTO;9689
12288;1;5;Venerdi;14:30;17:30;SOLO SU APPUNTAMENTO;22639
14036;1;4;Giovedi;12:30;14:00;;25959
14036;1;4;Giovedi;08:00;12:00;;25959
14462;1;1;Lunedi;14:00;16:00;SU APPUNTAMENTO;26784
13841;1;5;Venerdi;09:30;12:30;;25645
13841;1;4;Giovedi;14:00;17:00;SOLO SU APPUNTAMENTO TELEFONARE AL 0321033538;25645
13841;1;3;Mercoledi;10:00;13:00;SOLO SU APPUNTAMENTO TELEFONARE AL 0321033538;25645
13841;1;1;Lunedi;10:00;13:00;SOLO SU APPUNTAMENTO  TELEFONARE AL 0321033538;25645
13841;1;2;Martedi;14:00;17:00;SOLO SU APPUNTAMENTO  TELEFONARE AL 0321.33538;25645
5846;1;5;Venerdi;10:00;12:30;;9718
5846;1;4;Giovedi;14:30;17:30;;9718
5846;1;3;Mercoledi;10:00;12:30;;9718
5846;1;2;Martedi;10:00;12:30;;9718
5846;1;1;Lunedi;14:00;17:30;;9718
15752;1;3;Mercoledi;10:00;12:00;SU APPUNTAMENTO: NEONATI, BILANCI DI SALUTE;29126
15752;1;5;Venerdi;10:00;12:00;;29125
15752;1;5;Venerdi;09:00;10:00;SU APPUNTAMENTO: NEONATI, BILANCI DI SALUTE;29125
15752;1;1;Lunedi;14:30;16:30;;29126
15752;1;4;Giovedi;10:00;12:00;;29125
15752;1;4;Giovedi;09:00;10:00;SU APPUNTAMENTO: NEONATI, BILANCI DI SALUTE;29125
15752;1;3;Mercoledi;14:30;16:30;;29125
15752;1;2;Martedi;14:30;16:30;SU APPUNTAMENTO: NEONATI, BILANCI DI SALUTE;29125
15752;1;2;Martedi;16:30;18:30;;29125
15752;1;1;Lunedi;09:00;10:00;SU APPUNTAMENTO: NEONATI, BILANCI DI SALUTE;29125
15752;1;1;Lunedi;10:00;12:00;;29125
5825;1;4;Giovedi;09:30;11:30;;9691
5825;1;1;Lunedi;09:30;11:30;;9691
5825;1;5;Venerdi;14:00;17:00;;9690
5825;1;3;Mercoledi;14:00;17:30;;9690
5825;1;2;Martedi;09:30;12:00;;9690
5825;1;1;Lunedi;14:00;17:30;;9690
13839;1;4;Giovedi;15:00;17:00;;25643
13839;1;4;Giovedi;13:30;15:00;SOLO SU APPUNTAMENTO  TELEFONARE AL 0321033538;25643
13839;1;3;Mercoledi;10:00;12:00;;25643
12748;1;5;Venerdi;08:00;10:30;;23531
11031;1;5;Venerdi;10:00;13:00;SU APPUNTAMENTO;20424
15250;1;5;Venerdi;15:30;18:30;A TURNO UNO DEI PEDIATRI DEL GRUPPO;28219
15250;1;5;Venerdi;10:00;13:00;VISITE SOLO SU APPUNTAMENTO;28219
15250;1;4;Giovedi;10:00;13:00;VISITE SOLO SU APPUNTAMENTO;28219
5828;1;4;Giovedi;15:00;19:00;SU APPUNTAMENTO;9694
5828;1;3;Mercoledi;09:00;12:00;SU APPUNTAMENTO;9694
10827;1;2;Martedi;09:00;10:30;SU APPUNTAMENTO;20075
5851;1;1;Lunedi;09:00;12:00;;9724
10827;1;4;Giovedi;17:30;19:00;SU APPUNTAMENTO;20075
10827;1;5;Venerdi;17:30;19:00;SU APPUNTAMENTO;20074
10827;1;5;Venerdi;09:00;10:30;SU APPUNTAMENTO;20074
10827;1;4;Giovedi;09:00;12:00;SU APPUNTAMENTO;20074
10827;1;3;Mercoledi;17:30;19:00;SU APPUNTAMENTO;20074
10827;1;3;Mercoledi;08:30;11:30;SU APPUNTAMENTO;20074
10827;1;2;Martedi;08:30;10:30;SU APPUNTAMENTO;20074
10827;1;1;Lunedi;10:00;12:00;SU APPUNTAMENTO;20074
10827;1;1;Lunedi;17:30;19:00;SU APPUNTAMENTO;20074
15705;1;5;Venerdi;12:00;13:00;;29054
13778;1;1;Lunedi;10:00;13:00;SU APPUNTAMENTO;25523
15219;1;1;Lunedi;09:30;12:30;SU APPUNTAMENTO SALVO URGENZE;28165
15478;1;3;Mercoledi;14:00;15:00;;28636
15705;1;4;Giovedi;14:00;14:30;;29054
5835;1;5;Venerdi;15:00;18:00;;9705
5835;1;4;Giovedi;09:00;12:00;;9705
5835;1;3;Mercoledi;09:00;12:00;;9705
5835;1;2;Martedi;15:00;18:00;;9705
5835;1;1;Lunedi;09:00;12:00;;9705
15460;1;4;Giovedi;08:00;13:30;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3920915474 ;28599
15651;1;4;Giovedi;16:30;17:30;VISITE SU APPUNTAMENTO - IL NÂ° DI CELL. E' SOLO PER LE EMERGENZE;28970
5828;1;1;Lunedi;09:00;12:00;SU APPUNTAMENTO;9694
5828;1;2;Martedi;15:00;19:00;SU APPUNTAMENTO;9694
14036;1;1;Lunedi;15:00;17:00;;25959
14036;1;2;Martedi;08:00;12:00;;25959
14036;1;3;Mercoledi;08:00;12:00;;25959
11890;1;3;Mercoledi;15:00;18:00;SU APPUNTAMENTO 10.00-11.30;21933
11890;1;2;Martedi;14:30;16:30;SU APPUNTAMENTO 10.00-11.30 - 17.30-18.30 ;21933
11890;1;1;Lunedi;15:00;18:00;;21933
13839;1;3;Mercoledi;08:30;10:00;SOLO SU APPUNTAMENTO TELEFONARE AL 0321033538;25643
13839;1;2;Martedi;13:30;15:00;SOLO SU APPUNTAMENTO TELEFONARE AL 0321033538;25643
13839;1;2;Martedi;15:00;17:00;;25643
13399;1;5;Venerdi;15:30;18:30;VISITE SU APPUNTAMENTO;24814
13399;1;4;Giovedi;09:00;12:00;VISITE SU APPUNTAMENTO;24814
12069;1;5;Venerdi;15:00;18:00;SOLO SU APPUNTAMENTO;22217
12069;1;5;Venerdi;10:00;11:00;SOLO SU APPUNTAMENTO;22217
12069;1;4;Giovedi;15:00;18:00;SOLO SU APPUNTAMENTO;22217
12069;1;4;Giovedi;10:00;11:00;SOLO SU APPUNTAMENTO;22217
12069;1;3;Mercoledi;15:00;18:00;SOLO SU APPUNTAMENTO;22217
12069;1;3;Mercoledi;10:00;11:00;SOLO SU APPUNTAMENTO;22217
12069;1;2;Martedi;15:00;18:00;SOLO SU APPUNTAMENTO;22217
12069;1;2;Martedi;10:00;11:00;SOLO SU APPUNTAMENTO;22217
12069;1;1;Lunedi;15:00;18:00;SOLO SU APPUNTAMENTO;22217
12069;1;1;Lunedi;10:00;11:00;SOLO SU APPUNTAMENTO;22217
5843;1;4;Giovedi;09:00;12:00;;9715
5843;1;3;Mercoledi;14:00;19:00;;9715
5843;1;2;Martedi;09:00;12:00;;9715
5843;1;1;Lunedi;14:00;19:00;;9715
15235;1;1;Lunedi;11:00;13:00;;28189
15232;1;5;Venerdi;08:00;09:00;SU APPUNTAMENTO;28184
15232;1;4;Giovedi;12:30;14:00;SU APPUNTAMENTO;28184
15250;1;3;Mercoledi;15:30;18:30;VISITE SOLO SU APPUNTAMENTO;28219
15169;1;4;Giovedi;14:00;15:00;LIBERO ACCESSO;28085
15169;1;2;Martedi;10:30;12:00;LIBERO ACCESSO;28085
15169;1;4;Giovedi;16:30;19:00;SU APPUNTAMENTO;28084
15169;1;5;Venerdi;10:00;12:30;LIBERO ACCESSO;28084
8066;1;5;Venerdi;18:00;19:00;SU APPUNTAMENTO;15166
8066;1;5;Venerdi;16:00;18:00;;15166
8066;1;4;Giovedi;10:00;12:00;;15166
10604;1;5;Venerdi;17:00;19:00;;19640
10604;1;3;Mercoledi;16:30;18:00;;19640
10604;1;1;Lunedi;16:30;18:00;;19640
10604;1;5;Venerdi;10:00;13:00;;19639
10604;1;4;Giovedi;10:00;13:00;;19639
10604;1;3;Mercoledi;10:00;13:00;;19639
10604;1;2;Martedi;10:00;13:30;;19639
10604;1;1;Lunedi;10:00;13:00;;19639
15430;1;5;Venerdi;17:00;19:00;A TURNO CON GLI ALTRI MEDICI PRESENTI NELL'AMBULATORIO SU APPUNTAMENTO;28534
14714;1;5;Venerdi;17:00;19:00;;27266
14714;1;5;Venerdi;14:30;15:30;;27265
14714;1;3;Mercoledi;14:30;15:30;;27265
14714;1;1;Lunedi;14:30;15:30;;27265
14714;1;2;Martedi;09:30;10:30;;27264
14714;1;4;Giovedi;14:30;15:30;;27264
14714;1;4;Giovedi;17:00;19:00;SU APPUNTAMENTO;27263
14714;1;3;Mercoledi;09:30;11:30;SU APPUNTAMENTO;27263
10510;1;4;Giovedi;17:00;18:00;;19425
10510;1;2;Martedi;17:00;18:00;;19425
10510;1;5;Venerdi;16:00;17:30;;19424
10510;1;4;Giovedi;11:00;12:00;;19424
10510;1;3;Mercoledi;16:00;17:30;;19424
10510;1;2;Martedi;19:00;20:00;;19424
10510;1;1;Lunedi;16:00;17:30;;19424
10510;1;5;Venerdi;18:00;20:00;;19423
10510;1;4;Giovedi;15:30;16:30;;19423
10510;1;3;Mercoledi;18:00;19:30;;19423
10510;1;2;Martedi;11:00;12:00;;19423
10510;1;1;Lunedi;18:00;19:30;;19423
10518;1;4;Giovedi;11:10;12:10;;19447
10518;1;2;Martedi;10:30;11:30;;19447
10518;1;5;Venerdi;08:00;11:00;;19446
10518;1;4;Giovedi;09:00;11:00;;19446
10518;1;3;Mercoledi;16:00;19:00;;19446
10518;1;2;Martedi;08:00;10:00;;19446
10518;1;1;Lunedi;16:00;19:00;;19446
15447;1;5;Venerdi;08:30;13:00;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3668073073;28571
13344;1;1;Lunedi;10:00;11:00;;24696
14058;1;2;Martedi;09:00;12:00;ACCESSO SU PRENOTAZIONE;25996
15557;1;5;Venerdi;15:00;16:00;;28805
14847;1;4;Giovedi;16:30;17:30;LIBERO ACCESSO;27510
14847;1;1;Lunedi;16:00;17:00;LIBERO ACCESSO;27510
14049;1;5;Venerdi;08:00;09:15;;25984
14049;1;4;Giovedi;17:45;19:00;;25984
14049;1;4;Giovedi;08:00;09:15;;25984
14049;1;3;Mercoledi;08:00;09:15;;25984
14049;1;2;Martedi;08:00;09:15;;25984
14049;1;2;Martedi;17:45;19:00;;25984
15513;1;4;Giovedi;08:30;09:15;;28717
15513;1;1;Lunedi;08:30;09:15;;28717
15513;1;4;Giovedi;11:00;12:15;;28716
15513;1;3;Mercoledi;15:00;16:00;;28716
15513;1;2;Martedi;10:30;12:00;;28716
15513;1;1;Lunedi;15:00;16:00;;28716
15513;1;5;Venerdi;10:30;12:00;;28715
15513;1;4;Giovedi;09:45;10:45;;28715
15513;1;3;Mercoledi;08:30;09:30;;28715
15513;1;2;Martedi;14:30;15:30;;28715
15513;1;5;Venerdi;08:30;10:00;;28714
15513;1;3;Mercoledi;18:00;19:30;;28714
15513;1;2;Martedi;08:30;10:00;;28714
15513;1;1;Lunedi;18:00;19:30;;28714
